id,title,abstract,content,s_content,t_content,img,lasttime,ref,click,share,good,edittime,tag,items,lemmaID,editor_goodVersionCount,editor_commitPassedCount,editor_level,editor_featuredLemmaCount,editor_createPassedCount,editor_commitTotalCount,editor_experience,editor_passRatio,flag
1980,归元禅寺,214,5678,8,3,9,2018-09-18,29,634592,71,167,48,3,1,118749,20.84,596116,5.28,19,6466.96,676482,171804000,83.56,1
1981,黄鹤楼,553,4241,8,6,7,2018-08-30,18,7805565,860,15195,685,2,12,62298,17.52,581924,5.68,13.16,6585.2,662164,171804000,81.92,1
1982,武汉东湖风景区,596,5776,8,18,12,2018-09-05,12,2048678,173,1111,168,0,21,9447215,0.04,339400,3.12,0.12,2891.44,391990,-180.8,79.84,1
1990,俞樾,343,7564,7,7,14,2018-09-18,12,288558,38,390,68,1,2,118905,83.04,513787,5.16,44.76,4938.72,592734,12764.9,83.4,1
1995,严复,331,6777,6,11,7,2018-09-18,11,1371398,204,1944,169,3,2,119000,20.96,644475,5.52,19.84,8924.92,726013,343605000,81.8,1
1997,王国维,305,11015,7,10,7,2018-09-04,21,3476533,229,5957,222,2,2,119039,98.76,179999,5.88,76.36,1616,206576,22957.8,92.4,1
1998,辜鸿铭,302,12849,8,4,5,2018-09-18,13,2286015,190,4469,135,2,1,119058,105.4,518741,6.04,88.76,4654.4,597783,18011.8,84.36,1
1999,梁启超,470,16958,9,24,11,2018-06-27,53,7551595,676,10395,364,3,2,119077,128.92,177127,7.76,136.44,1685,203669,41655.8,91.72,1
2003,章太炎,570,15765,8,32,11,2018-06-06,58,2405043,145,3357,248,1,1,119131,128.92,180355,8.68,136.44,1661.44,207003,46553.6,94.56,1
2004,鲁迅,310,16062,8,35,11,2018-09-16,165,33095146,6748,189213,2377,2,6,36231,15.4,339687,4.8,13.84,2900.84,392301,2946.44,87.32,1
2008,蔡元培,461,13251,9,12,17,2018-09-17,41,3057157,219,3568,212,2,1,119206,4.48,510998,4.36,2.24,4519.12,590038,960.04,81.28,1
2011,吕思勉,347,12169,6,10,10,2018-06-27,16,638655,80,925,129,1,1,119263,94.12,587754,6.88,79.2,6816.16,668116,171818000,87.16,1
2016,汤用彤,328,9984,6,2,9,2018-06-11,10,2426739,12,322,56,4,1,119360,60.72,411967,6.04,48.8,5297.6,466019,171814000,86,1
2018,马一浮,270,11334,6,23,14,2018-06-14,22,491573,96,981,110,1,1,119397,0,341223,3.88,0.08,2852.92,394010,-548.36,79.68,1
2019,熊十力,332,18521,8,10,8,2018-09-18,12,543909,112,1002,108,2,1,119418,38.88,522290,5.92,36.36,4781.32,601459,13400.8,87.76,1
2021,郭沫若,386,6089,7,13,10,2018-09-18,30,9998433,4117,26423,624,2,1,119453,66.32,344746,5.4,54.48,3212.64,397497,18439,88.92,1
2024,陈寅恪,309,11839,7,15,13,2018-09-18,50,4904732,310,7307,310,3,1,119499,86.96,519116,7.16,88.16,4559.16,598186,24850.2,89,1
2029,赵元任,501,9665,7,17,10,2018-09-18,28,1229503,115,1710,90,2,1,119595,56.8,513306,5.64,54.28,5104.24,592241,18204.2,88.72,1
2035,梁漱溟,283,10585,9,5,14,2018-07-24,19,2126422,201,2776,138,1,1,119696,141.08,183599,7.8,127.2,2200.92,210277,34023.8,90.72,1
2038,冯友兰,324,12945,8,13,8,2018-06-11,21,1953551,147,3165,184,1,1,119755,13.8,472889,5.76,13.12,7418.04,528135,343607000,85.12,1
2041,钱钟书,362,3816,6,5,7,2018-06-27,21,8640021,858,12109,307,2,1,119811,6.44,511433,5,7.24,4691.6,590364,4726.8,84.04,1
2064,西湖龙井,243,8598,10,10,3,2018-07-27,14,2726715,300,2224,209,3,1,412851,23.8,242019,5.36,13.12,3615.4,269827,171807000,86.92,1
2070,仓颉,107,866,5,0,2,2018-08-14,6,1121484,16,3685,21,1,2,10449499,145.857,686012,5.80952,104.095,7798,781400,204548000,75.6667,1
2075,比尔·盖茨,597,7248,5,6,19,2018-09-16,45,16275789,1776,40325,882,6,2,83241,11.64,694251,6.48,11.16,9956.36,799752,23429.1,83.12,1
2076,涿鹿之战,107,3899,4,0,4,2018-09-14,15,1200963,137,1574,184,2,1,120371,21.32,173286,3.12,13.84,1530.32,199694,5743.64,77.32,1
2078,释迦牟尼,544,20090,12,26,10,2018-09-18,197,8209345,905,13927,609,3,3,120396,5.36,677644,3.88,5.28,5681.2,782825,-2236.8,86.72,1
2091,陶喆,424,4959,7,5,0,2018-09-18,69,5864907,25,7868,356,4,1,120592,335.68,513728,8.68,322.64,4324.12,592609,52758.8,88.04,1
2093,仙剑奇侠传,328,7420,8,11,5,2018-08-25,7,15290259,192,65114,36,4,8,5129500,161,421583,6.8,72.32,5334.44,475666,171835000,81.2,1
2098,海豚,619,8852,11,2,3,2018-09-04,13,5008612,1658,13172,305,0,10,280,133.48,478650,7.48,74.6,7343.48,533898,343615000,87.6,1
2119,兵马俑,326,13510,12,10,22,2018-08-26,37,10845287,2085,36053,528,3,6,60649,481.56,365045,9.04,484.92,16200.4,418034,97141,88.8,1
2120,威廉·莎士比亚,548,14754,9,9,9,2018-07-05,6,6430495,629,22317,618,4,6,975277,0,169417,2.32,0.04,1434.44,195728,-198.32,86,1
2122,祖冲之,272,7197,7,9,9,2018-09-18,9,2047336,344,5950,260,4,1,121104,2.16,507798,3.72,1.84,4311.32,586588,-1705.48,87.32,1
2124,沈括,349,11614,8,27,20,2018-06-11,138,1448040,428,6669,226,4,1,38436,525.52,345553,6.44,152.2,3504.08,398242,36033.1,89.64,1
2125,陈景润,252,2873,6,2,4,2018-09-11,15,4137560,597,9825,268,2,2,18067,46.04,511848,6.12,26.96,5048.76,590843,13024.6,86.08,1
2126,梁思成,212,2208,6,6,6,2018-08-30,13,6719259,291,7025,199,1,1,121151,96.44,346212,6.04,74.16,3606.52,398971,22363.5,86,1
2127,杨振宁,647,21510,9,16,15,2018-08-31,122,15027068,897,14446,540,3,1,121170,25.6,515918,6.64,25.84,5883.36,595047,14416.5,84.84,1
2128,李四光,573,9219,8,10,11,2018-09-04,21,3173455,1745,14040,269,4,4,841,40.44,519096,4.76,38.4,4408.16,598109,8122.28,78.96,1
2131,阿基米德,382,4943,5,9,6,2018-09-18,9,2690781,480,10052,355,6,4,121228,82.8,512635,6.72,63.36,4322.64,591560,14934,90.76,1
2133,李白,287,20181,9,28,14,2018-09-14,8,29299138,4458,71247,1596,4,20,1043,10.08,340001,5,10.88,2865.4,392641,2992.76,85.72,1
2135,王安忆,354,2166,5,0,3,2018-10-15,21,1705354,83,3939,204,2,2,121292,72.52,588745,7.2,27.76,10780.9,669078,171832000,87.8,1
2136,三毛,202,5182,7,5,2,2018-06-29,14,18111266,1256,27820,242,1,4,1364178,84.48,184346,5.88,67.76,1922.36,211020,21870.2,88.76,1
2137,张爱玲,234,7220,6,7,8,2018-10-07,28,17302035,1155,24957,497,3,15,44982,2280.12,524180,8.16,535.04,6924.48,603170,124482,89.16,1
2138,罗曼·罗兰,229,11094,6,12,8,2018-06-07,13,1766272,211,6021,207,3,1,802941,37.32,174205,5.56,36.2,1707.16,200745,15867.8,91.76,1
2140,汉斯·克里斯汀·安徒生,465,9552,6,2,5,2018-08-16,13,2232997,576,1730,21,1,1,18670474,783.095,246332,11.6667,594.762,11370.4,278410,191525,92.4286,1
2141,李嘉诚,660,15281,9,17,13,2018-09-16,52,28718913,2243,35374,655,3,3,1044,60.52,352146,7.16,17.44,5898.4,404979,24943.5,91,1
2142,胡安·安东尼奥·萨马兰奇,250,3116,8,8,1,2018-07-04,10,683373,40,4700,133,8,1,2656602,37.8,347218,6,29.76,3076.52,400123,10925.6,79.64,1
2153,白云山,162,3886,6,13,7,2018-08-26,8,2759748,1511,4886,148,3,30,1365,89.64,262629,6.92,73.4,3784.08,290982,171821000,86.84,1
2154,乌鲁木齐,410,18719,15,35,25,2018-10-06,59,7572075,419,4271,741,0,3,121593,2.72,683621,3.36,1.72,8536.76,788750,11471.8,86.16,1
2155,西安,623,16728,14,38,30,2018-09-18,109,22938957,2299,27198,1417,1,7,121614,95.4,343928,6.28,76.04,2978,396609,15676.9,91.08,1
2156,太白山,609,14341,9,7,7,2018-06-11,18,1741577,163,1656,133,2,1,121632,544.32,608736,7.48,177.16,12739.4,666577,687246000,85.84,1
2157,华山,641,19190,9,19,25,2018-09-15,52,13226089,9637,19154,463,2,18,198,436.28,526639,8.4,435.56,15975.8,605805,89314.3,87.68,1
2161,敦煌,312,16351,15,29,29,2018-06-05,34,4801101,544,3671,296,1,15,6143,441.16,202660,9.88,440.52,17329.6,229362,105739,93.48,1
2162,丽江,634,14416,14,34,13,2018-08-29,82,7283979,459,6163,634,0,7,121726,146.2,514995,8.16,145.12,6198.72,594590,36765.9,87.04,1
2166,康定,274,11121,12,25,18,2018-09-26,6,1786250,241,1653,91,1,4,15280,18.2,478046,6.56,16.76,8538.84,533327,343612000,86.36,1
2167,峨眉山,643,16526,9,23,26,2018-09-21,42,7796351,1304,6944,583,5,7,2676,40.92,173313,5.84,42.4,1823.32,199705,11731.4,81.16,1
2170,辽宁号航空母舰,454,11891,5,7,30,2018-10-03,38,9796130,754,7678,275,1,2,2967867,43.68,177898,6.56,43.72,2261.72,204383,17619.8,85.24,1
2171,吉林,448,18202,13,24,17,2018-10-01,27,6512521,476,5324,489,1,4,5690,73.04,172440,6.64,68.72,1823.04,198907,18124.5,88.04,1
2172,长春,544,14716,14,29,7,2018-10-15,92,6496734,802,9537,1057,1,3,121865,16,340146,3.56,10.36,3158.64,392729,4296.64,83.08,1
2173,尼泊尔,350,12193,14,38,15,2018-10-15,35,8553299,375,3821,374,3,1,121885,49.12,347323,6.56,41.64,4187.4,400093,19367.6,86.88,1
2174,印度,645,21748,14,63,15,2018-09-28,21,15431081,924,12545,652,1,1,121904,25.76,680546,5.72,26.52,6007.68,785791,8434.36,81.4,1
2197,天下第一,240,2474,10,4,30,2018-08-30,12,7567730,128,5901,341,6,14,3962661,28.56,342915,5.88,18.08,3290.44,395663,7569.8,80.92,1
2200,台湾,680,23544,11,44,30,2018-09-18,383,24508581,2115,54693,3924,0,4,122340,17.44,347370,7,17.16,4082.32,400314,20003.9,85.32,1
2203,长城,486,20419,10,18,30,2018-10-04,100,16044662,4011,69029,949,0,21,14251,678.28,536252,10,684.36,22171.8,615484,134619,87.84,1
2209,福建农林大学,403,12983,8,15,10,2018-09-18,36,1661968,43,1003,219,8,1,122489,95.12,414829,7.6,62.8,7173.12,468818,171826000,89,1
2210,南平,617,14541,11,27,11,2018-08-10,26,2490779,96,875,218,1,4,25271,91.28,358387,8.8,77.44,7923.76,411344,42032,88.16,1
2211,杜甫,413,15199,9,18,13,2018-09-15,44,14624833,2231,43927,893,1,10,63508,86.16,684753,6.12,79.8,5798.48,789954,16128.9,85.04,1
2212,福建,555,21339,13,27,6,2018-10-07,32,10890246,505,7308,828,0,1,132090,5.32,508309,4.52,5.56,4275.16,587156,211,82.96,1
2214,九寨沟国家级自然保护区,533,5511,8,2,8,2018-09-21,9,9549410,795,1973,63,3,2,8762684,60.04,410371,6.4,58.76,5582.24,464489,171816000,83.96,1
2215,西格蒙德·弗洛伊德,355,8887,6,15,9,2018-09-05,7,4092801,445,5893,192,5,2,313363,16.04,513737,5.12,16.72,4398.8,592838,10878.2,84.96,1
2216,李世民,532,17763,10,31,9,2018-08-20,72,17064777,1518,13347,721,1,15,44058,456.96,177120,7.32,110.84,2194.24,203856,33235.8,86.32,1
2219,开封,590,14666,13,28,30,2018-10-08,57,6195300,444,5626,1284,0,3,122642,28.96,516321,6.08,16.04,7260.84,595265,17391.6,84.64,1
2220,皇家马德里足球俱乐部,664,14174,6,14,23,2018-09-03,74,7583387,497,9529,974,4,2,4606558,46.32,347646,8.04,44.44,4913.4,400400,24434.6,92.44,1
2222,巴塞罗那足球俱乐部,457,10932,8,13,26,2018-10-12,54,8011436,379,5678,403,5,4,2431429,22.36,352143,7.16,25.4,5330.24,404879,19626.8,92.48,1
2225,武则天,529,16676,10,27,12,2018-10-15,87,43205693,5806,32092,1042,3,25,61872,641.96,345772,7.6,227.08,3370.28,398372,51642.7,87.2,1
2227,山东大学,636,18859,6,18,30,2018-10-07,25,7003242,386,7883,914,12,1,122748,31.6,176092,6.64,33.04,2652.2,202591,15194.5,88.2,1
2240,都江堰,475,14884,10,31,21,2018-09-21,16,7144294,666,6008,366,1,3,122963,28.88,480295,6.76,21.24,7472.96,535659,343610000,90.68,1
2243,国际米兰足球俱乐部,445,10280,7,15,16,2018-09-10,25,1619746,79,1682,395,6,1,1631715,66.24,180437,6.96,64.04,3199.52,207038,22981.5,92.28,1
2250,切尔西足球俱乐部,356,18850,8,13,27,2018-09-02,13,2590923,109,2818,563,3,6,2117440,5.48,176925,5.32,5.4,1820.4,203316,7531.96,87.96,1
2252,阿森纳足球俱乐部,215,10987,7,16,23,2018-08-24,64,2416449,113,2466,446,4,3,10933110,184.92,173478,7.12,166.76,1655.88,199950,36583.9,92.28,1
2253,曼彻斯特联足球俱乐部,458,18676,7,19,25,2018-08-10,51,3898572,232,4290,380,4,2,1631944,5.96,177730,5.24,5.96,2673.08,204140,9809.88,89.4,1
2255,里卡多·伊泽克森·多斯·桑托斯·雷特,320,8773,7,11,7,2018-10-13,29,5945693,185,1082,83,4,8,3479943,2.12,172966,5.48,2.08,2128.4,199496,7124.28,82.88,1
2256,利物浦足球俱乐部,209,13358,8,24,30,2018-09-28,106,2147055,107,1403,285,5,2,3464121,8.8,172639,5.72,9.2,2040.64,198966,8314.52,90.76,1
2262,拜仁慕尼黑足球俱乐部,571,19841,11,15,20,2018-10-03,48,3669778,137,3318,527,4,1,4604932,50.6,175099,5.6,50.68,1476.96,201496,13200.2,90.2,1
2263,拜仁慕尼黑足球俱乐部,571,19841,11,15,20,2018-10-03,48,3669760,137,3318,527,4,1,4604932,50.6,175099,5.6,50.68,1476.96,201496,13200.1,90.2,1
2264,多特蒙德足球俱乐部,270,11788,8,12,8,2018-10-01,20,1665352,58,1692,209,4,3,4605095,8.16,243651,6.12,8.2,4014.48,271358,171809000,91.44,1
2271,姚明,647,6334,9,8,11,2018-09-14,75,23809251,1469,32244,1028,5,7,28,37.24,354201,7.08,31.32,5012.64,407070,19815.8,90.96,1
2273,安德烈·舍甫琴科,388,6303,8,4,2,2018-10-10,29,1648711,67,1985,159,5,5,2906779,165.76,172839,6.88,155.76,1524.4,199312,30655,87.88,1
2275,关羽,372,7933,8,14,10,2018-09-11,59,16512218,687,33170,791,2,23,17338,16.76,510129,5.4,9.52,4315.12,589093,3637.64,80.6,1
2276,保罗·马尔蒂尼,233,6287,5,2,9,2018-08-23,71,1214184,34,2849,203,5,1,822139,25.16,339645,5.84,25.04,2877.52,392313,5957.24,83.44,1
2280,阿尔贝托·吉拉迪诺,300,4351,6,5,5,2018-10-13,52,585045,25,766,214,5,2,2456654,26.64,187332,7.48,25.64,11211.4,213891,36995.5,92.32,1
2283,项羽,391,10457,8,26,9,2018-09-05,86,16312783,1312,29110,972,0,14,7005,481.88,512359,5.64,116.04,4989.12,591340,30868.8,84.76,1
2286,鲁德·范尼斯特鲁伊,382,7067,6,5,9,2018-10-10,75,797989,29,592,86,5,1,5264370,25.56,172927,6.04,25.64,1529.68,199324,7405.92,89.48,1
2288,孙权,485,14725,9,31,14,2018-10-14,96,6635506,2128,9919,545,3,18,17337,232.48,7662.2,8.28,161.96,43.24,7845.96,38207.3,93.6,1
2290,罗纳尔迪尼奥,390,6285,7,2,9,2018-10-02,81,3176998,134,642,145,4,1,123764,22.56,508386,5.64,22.68,4281.64,587240,3447.68,84.24,1
2291,可卡犬,191,3986,6,6,5,2018-07-02,10,907231,30,47,10,3,1,1200981,44.6,1032330,8.8,35.5,30314.1,1167180,429532000,85.7,1
2293,李白,287,20181,9,28,14,2018-09-14,8,29299032,4458,71247,1596,4,20,1043,10.08,340001,5,10.88,2865.4,392641,2992.76,85.72,1
2296,阿里巴巴集团,271,14401,7,15,30,2018-10-12,183,20397829,2081,4595,287,1,13,9087864,32.52,526847,8.56,30.96,9915.64,605968,38168.9,92.16,1
2297,蒂埃里·亨利,337,8763,8,14,7,2018-08-13,38,2739150,60,1795,222,5,18,2755075,9.24,184808,5.16,9.64,1513.04,211460,6057.56,86.28,1
2298,大卫·贝克汉姆,366,6570,7,9,4,2018-08-06,42,15532732,88,23051,711,6,1,946780,8.2,521076,6.32,6.64,6495.48,600282,14240.4,85.16,1
2299,奥黛丽·赫本,506,5272,7,5,30,2018-09-08,10,30331161,421,45552,594,0,1,123909,113.04,343890,5.6,113.2,3275.48,396659,23441.8,84.72,1
2301,郑州,678,17404,14,37,24,2018-10-12,118,11739101,394,10735,1297,0,1,123948,43.44,361892,8.6,33.04,9346.96,414890,45160.6,92.64,1
2304,克里斯蒂亚诺·罗纳尔多,649,18484,10,15,10,2018-10-12,136,26955462,1264,33226,897,5,2,4510104,12.48,356290,7.68,12.12,7900.32,409181,30238.6,91.64,1
2312,黄山,351,12106,12,19,12,2018-09-26,12,15110684,1515,21735,904,3,14,9416,71.28,415689,7.04,58.08,5695.56,469865,171826000,88.52,1
2317,克里斯蒂亚诺·罗纳尔多,649,18484,10,15,10,2018-10-12,136,26952863,1260,33226,897,5,12,4510104,12.48,356288,7.68,12.12,7898.64,409177,30229.5,91.48,1
2319,赵云,354,10949,7,23,9,2018-06-05,83,21857405,1691,39074,970,0,45,6083,59.64,171339,6.52,26.28,1486.8,197782,9434.64,89.72,1
2320,弗兰克·兰帕德,614,9563,6,8,4,2018-09-24,79,862472,42,1547,208,6,2,4510879,170.44,4247.16,6.64,162.4,80.56,4433.68,30671.5,83.72,1
2323,托马斯·阿尔瓦·爱迪生,231,9811,6,10,13,2018-06-11,82,5655322,1003,13828,449,3,2,1251830,20.44,480247,6.36,16.28,7643.76,535655,343609000,85.6,1
2327,韦恩·鲁尼,414,8891,7,2,8,2018-07-31,59,2429093,65,3935,168,6,2,2710177,78.56,173759,6.16,75.64,2013.48,200142,18479.5,88.8,1
2328,三国,236,5612,12,4,30,2018-09-17,30,15731925,438,23930,374,5,12,5470006,15.28,180283,6.04,13,2547.88,206939,12696.8,76.68,1
2333,迈克尔·巴拉克,275,6244,6,5,2,2018-07-18,67,867397,39,1990,153,6,1,4525361,19.6,238441,5.4,18.52,3610.6,266142,171806000,85.36,1
2339,安德烈亚·皮尔洛,341,5086,6,2,2,2018-08-11,26,1992958,52,3081,171,5,1,8556507,121.32,237430,6.68,116.44,3894.16,265096,171823000,87.96,1
2344,濮阳,419,17412,15,25,10,2018-10-15,23,3231671,159,2391,325,1,3,13053,34.92,527062,6.44,25.2,6454.6,606267,22751.7,86.8,1
2346,鲁德·范尼斯特鲁伊,382,7067,6,5,9,2018-10-10,75,798053,29,592,86,5,1,5264370,25.56,172928,6.04,25.64,1529.68,199326,7409.32,89.24,1
2352,神鬼八阵图,121,2882,7,2,29,2018-08-14,9,1701429,12,1110,101,5,6,10970690,83.4,302078,6.08,83.04,5855.52,330987,343619000,81.08,1
2354,沈阳,516,15059,13,31,30,2018-09-08,54,9157507,625,10487,1474,1,17,13034,8.72,512613,5.44,6.04,6000.8,591648,9106.24,87.76,1
2355,史蒂文·杰拉德,674,8627,7,4,6,2018-07-16,84,1414810,194,3055,90,5,6,636171,103.52,344984,6.84,99.84,4270.12,397661,24732.6,88.44,1
2360,沈阳市第二中学,255,5244,6,9,2,2018-08-10,52,153538,7,449,66,2,1,6683948,4.68,242515,5.64,4.56,4046.24,270496,171808000,84.6,1
2365,马化腾,369,4423,5,10,7,2018-10-10,108,31922316,1584,51642,566,4,1,124988,16,533949,8.56,14.6,12218.4,613171,47131.4,88,1
2370,陆游,545,13638,9,17,17,2018-08-03,196,6330482,835,23836,639,2,1,125079,145.56,347267,6.72,113.04,3028.8,400045,24172.2,89.24,1
2371,新乡,643,17093,14,46,12,2018-10-10,104,3992569,223,3197,892,3,3,125098,54.12,508461,5.16,54.12,4335.76,587331,9557.24,85.8,1
2376,太阳,604,11057,8,18,13,2018-08-30,16,8620020,3199,26487,596,1,28,24010,28.72,343876,5.36,28.12,3013.76,396692,7038.92,85.44,1
2379,乞力马扎罗山,382,4670,8,5,7,2018-09-20,11,1351303,83,2414,226,1,2,265936,19.92,474947,5.8,19.44,7201.44,530152,343605000,83.6,1
2384,崂山,301,7600,8,16,10,2018-09-27,24,2463550,246,2640,159,2,4,125288,185.2,481273,8.4,88.16,7699.4,536714,343627000,92.6,1
2389,秦始皇,633,19684,10,41,11,2018-10-09,115,25542775,2616,31577,1205,0,14,6164,482.8,345972,6.32,129.96,3501.6,398916,35604.2,82.36,1
2394,天安门,500,7436,8,10,24,2018-06-12,21,5236201,733,12299,187,1,4,63708,126.76,353332,8.16,106.48,3696.36,406173,27915.9,88.2,1
2398,美国,635,21563,15,55,21,2018-07-09,40,29434141,3200,52525,1518,5,5,125486,7.56,343068,6.2,8.44,3835.28,395778,9549.96,88,1
2402,仓鼠亚科,364,2700,9,4,2,2018-07-27,10,307857,37,117,24,3,2,650631,105.042,179728,5.75,16.8333,2458.79,207283,13834,93.9167,1
2403,俄罗斯,645,21468,14,68,30,2018-10-15,42,18956669,1547,20210,1057,1,6,125568,8.56,7322.76,7.12,6.52,24.48,7723.4,12918.2,86.68,1
2406,梁咏琪,542,2061,6,5,30,2018-08-29,38,8729823,91,12064,377,5,1,125626,10.88,679111,4.52,9.92,6293.44,784257,1096.32,86.4,1
2407,洛丽塔,188,8913,8,2,4,2018-08-28,11,7369345,289,14889,102,3,8,9768180,908.88,333732,12.28,701.48,6911.6,363185,343815000,94.48,1
2409,周瑜,336,11148,7,29,7,2018-09-11,81,8563258,476,17180,758,3,23,17342,140.72,515667,8,148.96,4526.4,594764,43235.2,87.84,1
2411,洛阳,567,18085,15,40,24,2018-04-14,101,12531370,584,16432,1395,1,5,125712,16.72,4694.4,5.04,12.44,1253.08,4774.04,10777.1,84.72,1
2412,博斯腾湖,45,45,6,16,11,2018-09-18,22,706609,55,428,101,3,2,125743,78.96,671032,6.56,79.68,8624.32,753432,343614000,83.08,1
2424,贝加尔湖,448,13648,11,25,21,2018-09-18,72,5844864,359,3300,351,4,2,125952,192.12,512939,7.28,192.52,4352.32,592268,37503.2,82.4,1
2431,北京,635,18137,16,39,21,2018-10-16,65,31765312,5661,71388,1437,0,15,128981,41.24,173708,5.84,41.28,2476.32,200144,14522.1,88.2,1
2436,爱新觉罗·弘历,609,20246,9,28,28,2018-10-14,102,21560768,688,8865,744,3,3,2161759,129.08,346387,7.64,137.72,3076.24,399164,39668,90.2,1
2437,张巡,282,13153,11,11,11,2018-09-18,69,578756,32,921,147,3,1,126171,352.76,519928,8.96,237.24,4318.72,598813,50484.3,92.04,1
2438,翁美玲,228,4134,7,9,23,2018-09-18,22,10646591,55,11471,379,2,1,126189,75.52,683431,5.4,61.32,5808.48,788659,16169,76.64,1
2442,辽宁大学,469,6698,6,11,7,2018-07-31,30,3065903,119,3041,256,8,1,126264,17.36,348692,6,18.32,3903.08,401441,11731.8,88.6,1
2444,华歆,328,5604,7,15,10,2018-06-08,60,993896,28,1205,130,3,5,1021255,131.72,176409,6.16,89.2,1463,202801,21696.3,86.32,1
2459,水月洞天,110,1398,7,2,30,2018-09-18,14,4535908,27,4588,225,6,1,126548,50.64,580353,5.84,51.04,6646.76,660627,171811000,82.84,1
2469,河间,282,6675,11,18,8,2018-02-19,25,875021,77,836,147,2,3,75110,147.88,8757.44,7.12,142.52,316.16,9030.64,30675.9,85.84,1
2470,开州区,337,7531,12,18,15,2018-09-05,40,724233,98,2991,73,1,1,1463471,26.64,306395,10.12,25.92,5121.48,334541,91990.7,95.8,1
2476,圆明园,622,16541,6,16,30,2018-10-12,36,11445073,4652,63842,873,5,9,9328,0,507389,2.36,0.12,4258.96,586168,-3168.96,83.2,1
2479,流星蝴蝶剑,231,580,7,4,26,2018-08-29,12,5825428,38,6982,40,6,12,8519865,88.28,406435,7.72,83.96,5038.76,460288,171819000,88.8,1
2482,东北大学,669,15275,8,12,14,2018-10-10,101,6255203,402,4138,663,12,3,18014,40.12,512906,5.24,25.44,4874.88,591802,6683.84,85.56,1
2490,沈阳大学,567,6295,6,12,9,2018-07-30,48,1680022,499,1581,181,9,1,126976,61.44,343189,5.56,60.28,3313.28,395843,18934.8,89,1
2491,贾诩,433,7849,7,15,6,2018-06-05,54,4440574,1300,6437,229,0,10,8870,270.36,180676,8.52,215.12,1731.6,207277,45880.9,88.8,1
2494,艾萨克·阿西莫夫,351,11295,8,18,18,2018-07-03,25,1060601,116,3019,137,1,1,2046357,14.84,237577,5.92,14.28,3595.72,265272,171805000,87.28,1
2500,罗纳尔多·路易斯·纳扎里奥·达·利马,319,7604,7,2,6,2018-08-09,54,9137381,355,8542,373,5,8,6344068,9.4,174968,5.64,7.84,2462.8,201447,10447.7,87.92,1
2501,莫力达瓦达斡尔族自治旗,383,5703,11,20,3,2018-09-26,11,365486,27,250,37,1,1,1952291,54.36,355119,6.04,45.72,3635.4,408141,16755.7,90.88,1
2502,基里巴斯,296,8030,13,34,16,2018-10-03,12,1047977,41,921,118,2,1,127160,3.08,745726,4.96,3.36,7890.68,852175,171800000,78.32,1
2504,大连,601,16480,14,37,16,2018-10-16,28,14782485,1460,18186,766,3,3,152852,35.76,697511,7.76,30,11825.4,802976,37879.9,86.8,1
2506,坦桑尼亚,356,20993,14,45,17,2018-07-01,15,2540250,117,1420,195,1,1,127221,28,343603,5.6,29.6,2901.04,396322,9845.24,83.36,1
2511,李煜,430,10364,9,21,7,2018-07-21,138,8958567,606,14487,640,3,10,7831,142.48,347550,6.96,113.92,2966.8,400352,25549.5,87.8,1
2514,乌干达,253,18028,14,49,16,2018-09-18,15,2009960,78,1283,129,1,1,127343,2.96,744351,5,3.12,7849.96,850767,171800000,80.64,1
2515,王安石,567,9886,9,22,8,2018-09-18,122,7843728,1256,20998,1274,3,4,127359,182.8,685312,8.28,155.72,5930.96,790527,39323,89.56,1
2517,苏轼,473,15950,6,21,9,2018-08-09,61,21320045,2484,53324,1432,2,2,53906,132.24,346180,6.88,95.4,3053.44,398854,23499,88.96,1
2518,韩愈,449,20001,9,33,14,2018-06-11,126,5478815,534,13162,695,2,3,127407,336.96,349134,9.08,247.12,4193.28,401767,54410.8,92.64,1
2521,柳宗元,294,6471,8,14,8,2018-06-11,37,4828823,577,14474,492,2,2,127462,176.52,416576,7.24,167.12,5388.96,470735,171832000,86.28,1
2522,商丘,542,15987,13,48,30,2018-10-15,84,4773278,1006,8537,1079,0,2,37047,158.12,348672,8.88,145.8,3588.44,401599,43063.5,90.6,1
2523,摩纳哥,437,10361,14,35,25,2018-09-04,7,5603607,192,2876,213,2,3,127488,31.88,517592,6.24,26.32,4948.2,596656,12456.6,83.12,1
2527,王羲之,295,6943,11,15,13,2018-09-18,28,6767771,726,13999,518,3,4,127554,1.28,509218,4.32,1.56,4266.6,588086,691.84,88.48,1
2528,太史慈,241,5074,5,10,8,2018-10-02,15,2403512,146,3648,187,3,10,8473,139.72,312019,7.52,142.44,6006.52,341276,343627000,88.52,1
2529,聊城,512,21965,14,32,30,2018-10-15,32,3789429,167,4540,370,2,1,127583,496.36,699812,9.04,499.44,19684.4,805210,100520,87.12,1
2535,南非共和国,599,22692,14,45,16,2018-07-03,13,5096709,353,4939,304,3,2,1910574,6,177521,6.8,6.24,3169.32,204101,15380.8,87.72,1
2539,上海,627,20907,13,40,26,2018-09-13,91,33441901,4672,52348,2652,0,5,114606,29.68,171934,5.56,28.28,1468.88,198441,8053.48,89.28,1
2541,李世民,532,17763,10,31,9,2018-08-20,72,17064342,1518,13347,721,1,2,44058,456.96,177121,7.32,110.84,2194.24,203856,33235.7,86.6,1
